DATE,NAME,STATION,LATITUDE,LONGITUDE,DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD
2024-01-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.0,1.7,53.1,43.0,0.0,47.8,5.1
2024-01-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.7,3.0,62.1,46.0,0.06,51.9,8.9
2024-01-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.7,3.3,62.1,48.0,0.0,52.8,8.0
2024-01-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.5,2.7,64.9,46.9,0.0,52.9,7.0
2024-01-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.8,5.4,64.9,46.9,0.08,57.8,11.1
2024-01-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,50.1,6.5,64.0,52.0,0.08,57.2,13.0
2024-01-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.8,5.4,64.0,52.0,0.1,56.5,11.1
2024-01-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,51.6,3.7,61.0,50.0,0.65,55.1,12.0
2024-01-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.7,3.2,61.0,50.0,0.02,53.7,8.9
2024-01-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,50.9,3.9,64.0,50.0,0.12,55.9,12.0
2024-01-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.6,3.1,64.0,43.0,0.0,52.0,11.1
2024-01-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.3,1.7,64.0,43.0,0.0,55.1,6.0
2024-01-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.4,1.6,71.1,44.1,0.0,54.2,5.1
2024-01-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.4,1.4,77.0,44.1,0.0,59.1,5.1
2024-01-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.8,1.8,77.0,48.0,0.0,60.9,6.0
2024-01-31,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.9,4.7,73.9,50.0,0.0,62.0,9.9
2024-02-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.6,7.0,70.0,51.1,0.07,57.3,15.9
2024-02-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.4,3.4,60.1,48.0,0.64,51.5,12.0
2024-02-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.6,2.0,59.0,45.0,0.13,49.6,8.9
2024-02-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.0,7.7,62.1,45.0,0.17,53.9,17.1
2024-02-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.2,9.5,64.9,48.9,0.39,56.2,18.1
2024-02-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.9,3.9,64.9,48.9,0.11,52.8,8.0
2024-02-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.5,4.6,55.9,46.0,0.1,50.8,12.0
2024-02-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,3.5,55.0,43.0,0.75,46.2,11.1
2024-02-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.6,2.7,55.9,36.0,0.0,44.2,11.1
2024-02-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,4.5,55.9,36.0,0.0,45.6,14.0
2024-02-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,1.2,60.1,36.0,0.0,47.2,7.0
2024-02-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.4,1.8,63.0,37.0,0.0,49.4,7.0
2024-02-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.5,2.0,63.0,37.9,0.0,50.6,5.1
2024-02-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.3,3.1,63.0,39.9,0.0,52.5,8.9
2024-02-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.6,4.7,63.0,42.1,0.0,54.9,15.0
2024-02-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.4,2.2,63.0,46.0,0.16,54.1,6.0
2024-02-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.0,4.0,62.1,46.9,0.0,55.4,9.9
2024-02-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.2,7.1,70.0,50.0,0.09,57.1,13.0
2024-02-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,52.6,10.4,71.1,51.1,0.61,60.7,14.0
2024-02-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.3,6.3,68.0,48.9,0.15,57.3,15.9
2024-02-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.0,6.4,66.9,46.0,0.0,55.4,13.0
2024-02-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.8,3.1,66.0,44.1,0.0,53.5,7.0
2024-02-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.8,2.2,66.9,44.1,0.0,54.2,5.1
2024-02-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.1,1.8,71.1,44.1,0.0,56.1,5.1
2024-02-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.3,2.1,73.0,45.0,0.0,58.5,5.1
2024-02-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.6,2.7,73.0,46.9,0.0,59.0,7.0
2024-02-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.5,6.6,64.9,48.2,0.0,56.8,12.0
2024-02-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.2,2.5,71.1,45.0,0.0,55.7,6.0
2024-02-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.6,5.9,71.1,45.0,0.0,59.0,13.0
2024-03-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.2,10.2,68.0,48.0,0.0,56.9,17.1
2024-03-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.2,9.6,62.1,48.0,0.37,53.7,17.1
2024-03-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.7,4.7,60.1,46.0,0.46,50.8,12.0
2024-03-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.3,5.0,61.0,45.0,0.01,52.1,8.0
2024-03-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.9,3.0,63.0,42.1,0.0,52.7,8.0
2024-03-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.3,3.1,66.0,42.1,0.0,54.3,8.0
2024-03-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.1,6.8,66.0,45.0,0.0,54.6,13.0
2024-03-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.8,4.2,66.9,44.1,0.0,54.1,13.0
2024-03-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.0,1.6,71.1,44.1,0.0,56.8,6.0
2024-03-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.4,4.0,71.1,45.0,0.0,56.9,12.0
2024-03-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.8,4.8,69.1,46.9,0.0,58.1,12.0
2024-03-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.2,6.4,69.1,48.0,0.0,58.0,13.0
2024-03-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.5,9.8,66.0,46.9,0.04,55.6,14.0
2024-03-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.8,6.3,70.0,45.0,0.0,56.0,18.1
2024-03-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,33.0,6.6,71.1,42.1,0.0,57.5,18.1
2024-03-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.4,3.3,73.0,42.1,0.0,60.2,6.0
2024-03-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.6,2.2,75.0,48.0,0.0,61.8,7.0
2024-03-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.4,1.8,78.1,48.0,0.0,63.4,7.0
2024-03-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.1,2.4,80.1,51.1,0.0,65.7,9.9
2024-03-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.6,3.9,80.1,50.0,0.0,65.1,9.9
2024-03-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.7,5.9,80.1,50.0,0.0,63.5,9.9
2024-03-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,4.2,78.1,50.0,0.0,65.0,11.1
2024-03-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.1,8.3,78.1,50.0,0.2,60.1,13.0
2024-03-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.1,3.7,63.0,46.0,0.31,50.2,15.0
2024-03-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.5,3.7,64.9,46.0,0.08,54.0,12.0
2024-03-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.0,6.1,66.9,46.0,0.0,56.2,11.1
2024-03-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.1,3.4,71.1,46.9,0.0,58.3,7.0
2024-03-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.9,7.2,70.0,48.2,0.01,59.1,15.9
2024-03-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.6,7.1,63.0,50.0,0.11,55.2,15.0
2024-03-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.9,7.8,63.0,50.0,0.5,54.5,12.0
2024-03-31,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.8,4.7,64.9,51.1,0.03,57.0,9.9
2024-04-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.0,2.8,70.0,46.0,0.01,55.9,8.0
2024-04-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.7,3.6,77.0,46.0,0.0,62.4,8.0
2024-04-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.1,3.5,80.1,50.0,0.0,66.5,8.0
2024-04-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.7,9.8,80.1,44.1,0.0,57.0,15.9
2024-04-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,8.5,60.1,43.0,0.24,47.1,14.0
2024-04-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,4.5,61.0,39.9,0.09,47.7,8.9
2024-04-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.2,4.7,64.0,39.9,0.0,53.2,11.1
2024-04-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.0,4.8,69.1,43.0,0.0,54.0,11.1
2024-04-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.8,3.7,75.9,43.0,0.0,60.6,6.0
2024-04-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.9,2.6,82.0,48.9,0.0,65.9,8.0
2024-04-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,52.3,2.8,86.0,52.0,0.0,69.6,9.9
2024-04-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.9,5.4,88.0,55.9,0.0,73.7,15.0
2024-04-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.8,10.4,88.0,45.0,0.0,61.6,27.0
2024-04-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.2,6.2,71.1,45.0,0.6,48.3,9.9
2024-04-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.7,3.3,66.0,45.0,0.42,54.6,7.0
2024-04-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.6,2.9,75.0,46.9,0.0,63.1,7.0
2024-04-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.5,3.2,80.1,55.9,0.0,66.6,8.9
2024-04-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,55.9,2.3,84.0,55.9,0.0,70.5,8.0
2024-04-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,52.6,5.1,84.0,57.0,0.0,71.8,11.1
2024-04-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.0,5.8,84.0,57.9,0.0,70.7,12.0
2024-04-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,51.2,5.5,86.0,57.0,0.0,70.7,12.0
2024-04-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,57.2,3.4,88.0,57.0,0.0,75.2,8.9
2024-04-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.5,4.8,88.0,55.9,0.0,68.8,12.0
2024-04-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.7,7.1,78.1,53.1,0.0,62.2,15.0
2024-04-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.2,7.6,73.9,53.1,0.0,61.4,12.0
2024-04-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.6,11.7,73.9,53.1,0.0,63.0,15.9
2024-04-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.6,6.4,73.9,50.0,0.01,59.8,15.9
2024-04-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,7.5,79.0,50.0,0.0,64.6,13.0
2024-04-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.2,10.1,79.0,52.0,0.0,66.3,17.1
2024-04-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.4,7.6,80.1,51.1,0.0,65.4,17.1
2024-05-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.6,8.5,79.0,52.0,0.0,65.5,15.0
2024-05-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.0,4.7,82.9,52.0,0.0,67.9,14.0
2024-05-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.4,7.4,84.0,52.0,0.0,70.2,14.0
2024-05-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.8,7.5,84.0,55.0,0.0,66.9,15.0
2024-05-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.8,6.4,70.0,44.1,0.34,52.2,18.1
2024-05-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.7,7.5,73.0,44.1,0.0,57.6,14.0
2024-05-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.3,7.9,75.0,45.0,0.0,62.4,12.0
2024-05-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.8,5.3,78.1,50.0,0.0,64.8,13.0
2024-05-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.5,4.8,86.0,53.1,0.0,71.0,9.9
2024-05-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.8,4.9,89.1,59.0,0.0,74.5,9.9
2024-05-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.5,3.2,91.0,59.0,0.0,77.4,8.0
2024-05-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.9,5.2,93.9,62.1,0.0,79.0,15.0
2024-05-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.7,7.3,93.9,62.1,0.0,77.8,14.0
2024-05-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.4,7.8,91.0,62.1,0.0,76.2,15.9
2024-05-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,50.8,4.8,93.0,62.1,0.0,78.3,12.0
2024-05-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,52.7,5.7,93.0,66.0,0.0,79.0,11.1
2024-05-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,51.8,7.2,91.9,60.1,0.0,75.6,11.1
2024-05-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.2,5.6,89.1,60.1,0.0,74.9,11.1
2024-05-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,51.2,7.0,89.1,57.9,0.0,72.4,13.0
2024-05-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.9,7.9,86.0,55.9,0.0,70.4,12.0
2024-05-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.9,6.8,87.1,55.9,0.0,71.7,14.0
2024-05-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.7,5.8,90.0,57.0,0.0,75.9,11.1
2024-05-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.6,7.5,90.0,60.1,0.0,73.4,12.0
2024-05-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.8,6.5,84.0,57.0,0.0,71.3,11.1
2024-05-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.1,6.5,82.0,54.0,0.0,65.4,14.0
2024-05-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.1,7.6,84.0,54.0,0.0,68.0,14.0
2024-05-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,5.4,90.0,54.0,0.0,75.1,8.9
2024-05-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.4,6.9,91.9,61.0,0.0,77.0,13.0
2024-05-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.5,9.4,91.9,60.1,0.0,75.3,17.1
2024-05-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.3,6.5,91.9,60.1,0.0,77.6,13.0
2024-05-31,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,47.3,5.7,96.1,63.0,0.0,81.1,12.0
2024-06-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,5.7,96.1,66.0,0.0,82.0,11.1
2024-06-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.4,9.0,95.0,59.0,0.0,73.7,19.0
2024-06-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,54.3,9.3,87.1,59.0,0.0,76.6,15.9
2024-06-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.7,8.4,91.0,62.1,0.0,74.7,15.9
2024-06-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,59.7,2.7,100.9,62.1,0.0,85.7,7.0
2024-06-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,61.0,4.6,107.1,73.0,0.0,91.7,12.0
2024-06-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.2,6.8,107.1,73.0,0.0,88.9,12.0
2024-06-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.2,7.5,104.0,64.0,0.0,80.2,15.9
2024-06-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.9,6.6,93.9,64.0,0.0,77.8,14.0
2024-06-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,50.5,6.3,93.9,64.0,0.0,79.2,9.9
2024-06-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,56.8,5.4,100.9,64.9,0.0,86.0,11.1
2024-06-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,61.5,5.8,104.0,72.0,0.0,90.2,11.1
2024-06-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,52.2,6.6,104.0,68.0,0.0,82.6,14.0
2024-06-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.4,6.6,98.1,64.0,0.0,80.1,15.0
2024-06-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.3,11.1,97.0,63.0,0.0,79.0,15.9
2024-06-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,44.0,10.0,91.9,63.0,0.0,77.0,15.0
2024-06-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.8,13.6,91.9,63.0,0.0,76.4,19.0
2024-06-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.6,7.7,89.1,59.0,0.0,74.1,21.0
2024-06-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.8,5.8,91.9,59.0,0.0,77.4,9.9
2024-06-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.1,7.0,91.9,62.1,0.0,77.5,14.0
2024-06-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.5,6.8,96.1,62.1,0.0,80.5,12.0
2024-06-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,50.5,3.7,105.1,64.9,0.0,87.0,8.9
2024-06-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.0,4.1,107.1,72.0,0.0,91.4,8.9
2024-06-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,49.8,6.0,108.0,73.9,0.0,90.3,11.1
2024-06-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,52.3,4.2,105.1,77.0,0.0,89.7,8.9
2024-06-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.8,8.8,105.1,73.9,0.0,88.1,15.9
2024-06-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.3,10.4,100.0,69.1,0.0,83.5,15.0
2024-06-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.8,7.0,98.1,66.9,0.0,82.2,14.0
2024-06-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,48.8,5.3,100.9,66.9,0.0,85.4,9.9
2024-06-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,50.8,6.9,100.9,70.0,0.0,85.6,13.0
2024-07-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,54.6,7.7,100.9,70.0,0.0,85.7,14.0
2024-07-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,52.3,5.7,104.0,72.0,0.0,89.8,14.0
2024-07-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,57.4,4.6,109.9,75.9,0.0,92.4,9.9
2024-07-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,56.7,5.3,109.9,78.1,0.0,94.1,15.0
2024-07-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.0,7.3,109.9,77.0,0.0,93.4,15.9
2024-07-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,58.4,5.5,111.9,77.0,0.0,95.3,11.1
2024-07-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,62.6,5.6,114.1,81.0,0.0,97.3,12.0
2024-07-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,57.8,6.9,114.1,78.1,0.0,95.2,13.0
2024-07-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,53.3,6.6,111.9,75.0,0.0,93.1,13.0
2024-07-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,56.2,6.4,108.0,73.0,0.0,90.6,9.9
2024-07-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,60.8,5.0,111.0,73.0,0.0,94.0,8.9
